id,group,context_00,context_01,context_02,context_03,outcome_00,outcome_01,outcome_02,outcome_03,outcome_kind_00,outcome_kind_01,outcome_kind_02,outcome_kind_03
004168f7e0d3d1c5ffe6064d,b894ca1009699e22775b8879,role_a_0 n_9a n_eb n_58 n_8c n_10 w_13 n_6a n_d8 n_79 n_63 n_5d n_ff n_21 n_36 n_c8 n_83 segment_end,role_a_0 w_4d w_3e w_46 w_42 w_1e w_2b w_38 w_4a w_5d w_48 n_89 n_a1 n_d1 n_79 w_5f w_36 segment_end role_a_1 w_2d n_9f n_b8 w_2b n_5c n_09 n_b5 n_ac w_33 w_38 w_35 n_e3 n_af w_44 w_4e w_0b segment_end,role_a_0 w_17 n_d7 n_a5 n_45 w_0f n_33 n_1e n_7c w_40 n_f1 n_fb w_4a n_7e n_f4 n_cd n_1c segment_end role_a_1 n_8a w_36 n_b6 n_98 n_bd n_5d w_25 w_55 n_8c w_2d n_19 n_76 w_3a w_45 n_93 w_0b segment_end,role_a_0 w_35 w_17 n_8b n_bd n_07 w_2d w_59 n_66 n_d5 n_e9 w_47 w_45 n_2d n_7e n_5b n_e0 segment_end role_a_1 w_17 n_d7 n_a5 n_45 w_0f n_33 n_1e n_7c w_40 n_f1 n_fb w_4a n_7e n_f4 n_cd n_1c segment_end,channel_text w_59 n_b7 w_43 n_46 n_05 w_57 n_bd w_2a n_57 w_1e n_62 w_04 n_ac w_17 w_13 n_71,channel_text w_57 n_b3 w_03 w_3b w_2e n_1e w_4c w_04 n_f3 w_4a w_2b n_9f w_25 w_40 w_02 w_31,channel_text n_34 n_b4 n_07 n_ef n_0d n_80 n_ed n_1d n_83 n_33 n_b5 n_63 n_ae n_23 w_38 n_be,channel_text w_57 w_59 n_17 w_33 w_1e n_64 w_2d w_5b w_45 n_da n_12 n_93 n_9f n_db n_56 w_4a,text,text,text,text
0054aca6f7559e550e514fc4,428a881624c689d1d770443a,role_a_0 w_33 w_2b w_13 n_d3 w_30 n_f3 w_05 n_1b w_38 w_37 w_1f w_59 w_4a w_1e n_d1 w_11 segment_end,role_a_0 n_8d v_0c n_5c n_bb n_5f n_eb n_f9 n_14 n_96 n_2a w_31 w_34 w_07 n_01 n_cb n_31 segment_end role_a_1 n_ab n_b2 n_07 n_8a n_a7 w_48 n_9d n_71 n_06 n_f9 n_01 n_f1 n_34 n_bc n_52 n_8d segment_end,role_a_0 n_ab n_b2 n_07 n_8a n_a7 w_48 n_9d n_71 n_06 n_f9 n_01 n_f1 n_34 n_bc n_52 n_8d segment_end role_a_1 w_5a n_3b n_28 n_a6 n_8d n_2c n_21 n_68 n_81 n_20 n_66 w_41 n_cb n_cf n_ae w_1e segment_end,role_a_0 n_9a n_eb n_58 n_8c n_10 w_13 n_6a n_d8 n_79 n_63 n_5d n_ff n_21 n_36 n_c8 n_83 segment_end role_a_1 n_e0 n_c2 n_9e n_15 n_f1 n_8c n_88 n_6f n_c0 n_8a n_33 n_f8 n_be n_06 w_01 w_3e segment_end,channel_text w_04 w_56 w_40 w_2e w_17 n_21 w_4a w_07 n_fb w_0f w_3a w_2d w_41 w_36 n_cf n_75,channel_text n_72 n_d1 w_04 n_3e w_1e w_2d n_71 n_d7 w_38 w_2b n_f4 w_57 w_56 w_47 n_c7 n_0c,channel_text w_40 n_a5 n_1a n_08 n_a8 n_55 n_67 w_4e w_0d w_2b n_49 w_17 w_38 n_0c n_6c w_5c,channel_text n_72 w_1e w_43 n_d4 w_2d w_30 w_2e w_22 w_59 w_56 n_3f w_17 w_5b w_4a w_02 n_4f,text,text,text,text
0055ad945e74d59c0e9853a4,8235c3de6c0e42008a9a5100,role_a_0 w_58 n_ce w_2d w_35 n_a3 w_38 w_4e w_48 w_40 w_13 w_46 w_4a n_fb w_26 n_56 w_11 segment_end role_a_1 n_6a w_45 w_5f w_07 n_0a n_99 w_26 w_3b w_2d w_4e w_0d w_44 w_58 w_2b n_49 w_4a segment_end,role_a_0 n_46 n_67 n_f9 n_ef n_0b n_7a n_29 n_f3 w_13 n_4e n_ea n_18 n_88 n_8c n_97 w_01 segment_end role_a_1 n_29 w_04 n_9e w_38 w_4e w_12 w_11 w_2a w_0c n_fb w_35 w_45 w_46 w_4a w_2d n_d9 segment_end,role_a_0 w_2e n_f3 w_36 n_ed w_57 w_20 w_47 n_8c w_04 w_33 w_0b w_13 w_1d w_35 n_b3 w_58 segment_end,role_a_0 n_81 n_03 w_18 n_cd n_c2 n_f3 w_1e n_b2 n_43 n_cb n_55 n_29 n_c7 n_67 n_75 n_1d segment_end role_a_1 w_3b n_f6 w_2b n_e4 n_46 w_58 w_1b n_92 n_1a n_77 n_48 n_be n_a8 w_34 w_3c n_2c segment_end,channel_text w_2a w_0e w_4f n_0d w_1e w_2d n_07 w_2b w_11 w_17 n_e0 w_5c w_0c w_4a w_56 n_5f,channel_text n_45 n_9c n_5b n_7a w_30 w_4a n_9d w_57 w_2e n_a9 w_24 w_45 w_56 w_17 w_1e w_02,channel_text w_20 w_2d w_04 w_38 w_46 w_3e n_cb n_c9 w_17 w_57 w_11 w_45 w_4a n_a3 w_47 n_70,channel_text n_39 n_9c w_4e n_71 n_25 w_38 n_b6 n_1e n_2a w_17 n_1c n_48 n_26 w_04 n_7e n_a0,text,text,text,text
005756eb581640a0e5bdaa87,f8c5fac4672f1a0fc7a9559d,role_a_0 n_81 n_03 w_18 n_cd n_c2 n_f3 w_1e n_b2 n_43 n_cb n_55 n_29 n_c7 n_67 n_75 n_1d segment_end role_a_1 n_3a w_28 n_58 n_d4 w_32 w_1e n_1e n_30 n_85 w_17 w_2a w_48 n_51 w_41 w_18 w_4f segment_end,role_a_0 n_3a w_28 n_58 n_d4 w_32 w_1e n_1e n_30 n_85 w_17 w_2a w_48 n_51 w_41 w_18 w_4f segment_end role_a_1 w_10 w_2d w_41 n_ef n_95 w_4a w_1e w_40 w_07 w_47 w_15 n_96 n_f1 w_2b w_5e n_44 segment_end,role_a_0 n_e5 w_15 w_12 w_1e w_18 w_40 n_ab w_48 n_3c n_46 w_24 w_2b w_30 w_57 w_2d n_c4 segment_end role_a_1 n_81 n_03 w_18 n_cd n_c2 n_f3 w_1e n_b2 n_43 n_cb n_55 n_29 n_c7 n_67 n_75 n_1d segment_end,role_a_0 n_e5 w_15 w_12 w_1e w_18 w_40 n_ab w_48 n_3c n_46 w_24 w_2b w_30 w_57 w_2d n_c4 segment_end,channel_text w_1e w_43 n_44 n_bd w_0b n_d5 n_cf w_30 w_02 w_2e w_56 n_7c n_94 w_4a w_17 n_49,channel_text n_e8 n_2e w_43 w_2f n_a0 n_c1 n_0a w_30 n_55 n_2c n_a2 w_48 n_b6 n_ba w_17 n_98,channel_event w_2d n_45 n_a6 w_18 n_9f w_05 w_42 n_5b w_24 w_17 w_5d w_12 w_21 n_2f n_f0 w_4a,channel_text w_4a w_1e n_6c w_18 n_6d w_2d w_59 n_fb w_04 w_40 w_17 n_b5 w_57 w_24 w_12 w_38,text,text,event,text
005fe8d89d8c3df12268838c,46c50e68ee1f0fc230200855,role_a_0 w_32 w_37 w_00 w_48 w_40 n_ba n_80 n_bc w_57 w_38 w_27 w_21 w_4a w_08 w_5d n_cd segment_end,role_a_0 n_d2 n_5b w_37 n_1d v_0c w_16 w_4e n_e5 w_07 w_40 v_12 v_06 n_9d w_3c w_31 w_57 segment_end role_a_1 w_20 w_1e n_e3 n_65 w_48 w_1a w_42 w_57 n_34 w_1f n_c8 w_47 w_46 w_56 w_2b w_40 segment_end,role_a_0 n_64 w_04 n_f2 n_16 n_c9 w_46 w_57 n_05 n_91 w_43 n_7c n_88 n_12 n_8b n_13 w_2f segment_end role_a_1 n_59 w_02 w_01 n_c8 n_e7 w_3e n_99 n_2e w_4e n_15 n_ef n_e5 n_2c n_b8 n_90 w_37 segment_end,role_a_0 n_26 n_4c w_2f n_83 n_11 w_57 n_63 w_1c n_bb n_a9 w_4b n_0c w_43 w_04 n_fd n_c0 segment_end role_a_1 w_4e w_25 n_ec n_81 n_27 n_43 n_ae n_53 v_15 n_15 w_37 w_01 w_57 w_24 n_13 v_0c segment_end,channel_event n_c6 w_2d w_30 w_5d n_80 v_0c n_95 w_26 w_25 v_15 n_c4 w_28 w_57 n_6e w_15 w_01,channel_text w_1e n_54 w_11 w_2e w_09 w_38 n_b5 n_1d n_91 w_04 w_21 w_03 w_23 w_2d w_20 w_4a,channel_event w_26 n_e0 n_71 n_95 n_7c w_1f w_05 w_44 n_63 n_83 n_4d w_2d n_85 w_15 n_9c w_46,channel_event w_38 w_32 n_a5 w_2d n_00 n_5d n_98 w_1f n_8e w_3e w_44 w_01 w_42 n_7a w_26 n_95,event,text,event,event
006201a0154710f6189578e4,e1808d2944ee39e041fa9569,role_a_0 n_af n_03 n_14 n_fe n_05 n_f0 n_4b w_13 n_90 n_ad w_38 n_5c n_70 n_80 n_98 n_60 segment_end role_a_1 n_6c n_35 n_32 w_1f n_ff n_f9 n_93 w_42 n_cb w_34 w_08 n_0c n_ce n_03 n_98 n_63 segment_end,role_a_0 n_48 n_0f n_cb n_46 n_0c n_f8 n_f4 n_49 n_2f n_07 n_fa n_ed n_65 n_ec w_25 n_7f segment_end role_a_1 n_9e n_c1 w_0f w_50 n_cc n_09 n_0c n_46 n_2f n_da n_f8 n_0d n_4d n_cf n_5c n_e6 segment_end,role_a_0 w_2d w_4a n_5d w_0b w_31 w_00 w_4d n_c7 n_8e n_60 w_5e w_38 w_22 w_3a w_1f w_37 segment_end role_a_1 n_48 n_0f n_cb n_46 n_0c n_f8 n_f4 n_49 n_2f n_07 n_fa n_ed n_65 n_ec w_25 n_7f segment_end,role_a_0 n_34 n_b4 n_07 n_ef n_0d n_80 n_ed n_1d n_83 n_33 n_b5 n_63 n_ae n_23 w_38 n_be segment_end role_a_1 n_23 n_3c n_50 n_e7 n_7e n_4b n_e9 n_e5 w_2b w_46 n_bb w_38 n_61 n_2b w_59 n_12 segment_end,channel_text w_17 n_be w_25 n_e6 n_f4 w_04 n_71 w_43 n_3c w_3e w_07 n_c8 w_03 w_1e w_42 w_26,channel_text w_16 w_42 w_36 w_4a w_3a w_47 w_35 w_02 n_78 n_81 w_07 n_49 n_24 w_09 n_44 w_43,channel_text n_bd w_3b w_22 w_2d w_00 w_26 n_80 w_30 n_30 n_b2 w_10 w_38 w_27 n_90 n_0c w_04,channel_event w_44 n_09 w_2d n_d8 w_1f w_38 n_68 w_0f w_26 n_7d n_a1 w_50 w_42 n_1a w_32 n_4e,text,text,text,event
00627a79c6c8e78b8e4c625b,79876f549f838d5d10c50492,role_a_0 n_00 n_5b n_84 n_9c w_3f n_26 n_04 n_f5 n_72 n_c5 n_f0 n_a6 n_b9 n_2f n_54 w_12 segment_end role_a_1 n_21 n_ed w_30 w_33 n_48 n_2e n_c8 n_c1 n_a6 n_53 w_1e n_11 w_3a n_b3 n_c5 n_fc segment_end,role_a_0 n_21 w_1c w_22 w_20 w_11 w_37 w_05 w_38 w_46 w_4a w_1b w_42 n_44 w_5f n_43 n_61 segment_end,role_a_0 n_21 w_1c w_22 w_20 w_11 w_37 w_05 w_38 w_46 w_4a w_1b w_42 n_44 w_5f n_43 n_61 segment_end role_a_1 w_2f w_1e w_52 w_38 n_ed n_2a n_31 n_72 w_1d w_3d w_36 n_e5 w_2b w_45 w_0f n_18 segment_end,role_a_0 n_21 n_ed w_30 w_33 n_48 n_2e n_c8 n_c1 n_a6 n_53 w_1e n_11 w_3a n_b3 n_c5 n_fc segment_end role_a_1 n_65 n_ed n_b8 n_cb n_aa n_df n_e7 v_15 n_a5 n_02 n_2b n_8f n_43 n_17 n_7f n_0a segment_end,channel_text w_04 w_2d w_1a w_17 n_e9 w_42 w_2b w_38 w_30 n_fe n_78 w_1e w_28 n_71 w_59 w_4a,channel_text n_c2 n_76 n_1c n_f7 w_28 w_2d n_15 n_9b n_8d n_d7 n_50 n_2c w_3a w_38 n_5f n_62,channel_event w_2d n_3f n_0b n_4d w_5d n_8a w_28 w_30 n_3d v_15 w_26 w_15 n_ac n_f8 n_1a n_34,channel_text n_16 w_17 w_4e n_6e w_38 w_2d n_b6 n_9b n_17 n_a1 w_40 w_36 n_82 w_2e n_b5 n_76,text,text,event,text
00785d9d82bffa9be02ecda8,3dafcbb291ce0ad78312f3f1,role_a_0 w_4f w_56 n_d0 w_45 w_43 n_e0 v_02 n_e9 w_5c w_4e w_2d w_1e w_44 w_36 w_0f n_f3 segment_end role_a_1 n_34 n_b4 n_07 n_ef n_0d n_80 n_ed n_1d n_83 n_33 n_b5 n_63 n_ae n_23 w_38 n_be segment_end,role_a_0 n_b4 n_e8 n_02 n_45 n_bf w_0c w_3e n_85 n_cb n_18 n_83 w_09 n_54 w_47 n_d7 n_1b segment_end role_a_1 n_34 n_b4 n_07 n_ef n_0d n_80 n_ed n_1d n_83 n_33 n_b5 n_63 n_ae n_23 w_38 n_be segment_end,role_a_0 n_ab n_b2 n_07 n_8a n_a7 w_48 n_9d n_71 n_06 n_f9 n_01 n_f1 n_34 n_bc n_52 n_8d segment_end role_a_1 n_34 n_b4 n_07 n_ef n_0d n_80 n_ed n_1d n_83 n_33 n_b5 n_63 n_ae n_23 w_38 n_be segment_end,role_a_0 n_84 w_2b w_38 w_4a w_37 n_bb w_35 w_28 w_01 w_41 n_51 w_1f w_4d w_31 w_5c n_b5 segment_end role_a_1 w_25 n_01 n_ad n_c0 n_b6 n_93 n_d8 n_f4 n_66 n_e9 n_ce n_75 n_d0 w_5b n_ee n_b2 segment_end,channel_text n_1d n_fc w_08 n_6d w_3e w_30 n_57 w_04 n_74 w_2b n_cd n_b6 n_59 n_3c n_dd w_17,channel_text n_53 w_38 n_a6 w_42 w_40 n_0c w_11 w_07 n_c7 w_4a n_d4 w_2e n_83 w_31 w_1e n_9b,channel_text w_38 w_2b n_f9 w_5c w_36 w_48 n_4f n_f0 w_42 w_21 w_41 n_32 n_2a w_37 w_27 w_0f,channel_text n_48 n_45 n_1c n_80 n_4d n_77 n_dc n_29 n_90 w_26 w_5d n_18 n_68 w_25 n_2e n_a6,text,text,text,text
008082d8339dc469a29ec316,375131f8a4db2b12c17210c1,role_a_0 w_17 w_3e n_33 w_0c n_9b n_ef w_32 n_76 w_1e w_0b n_91 w_35 w_4c w_0f w_43 w_04 segment_end role_a_1 n_08 n_cf n_46 w_38 n_8e n_fb w_47 w_03 n_1b n_b4 n_be n_d0 n_d2 w_17 n_61 n_bd segment_end,role_a_0 n_35 w_2b w_35 n_04 w_48 n_48 w_04 w_57 n_f9 n_ca n_3c n_cf n_7d n_42 n_9a n_14 segment_end role_a_1 w_37 n_f3 w_4f n_84 w_2d n_6a w_2c n_e5 w_4a w_5e w_38 n_09 w_55 n_80 w_11 w_1e segment_end,role_a_0 w_4e n_49 w_2b w_2d w_3a n_30 n_0f w_35 n_ab w_4d n_44 n_e2 n_12 w_58 n_83 w_38 segment_end role_a_1 w_01 w_38 w_1e w_48 w_42 w_13 w_1a n_4e w_33 n_8a n_d0 n_14 n_da n_f7 n_af n_2b segment_end,role_a_0 w_58 w_2d w_15 w_17 w_38 w_1f w_04 n_bc w_47 n_18 n_61 n_30 w_32 w_01 w_57 w_4d segment_end role_a_1 n_b1 n_8b n_98 w_57 n_ab w_0d n_c4 w_2b n_11 w_2d n_51 w_38 n_d3 w_4a n_0f n_ca segment_end,channel_text w_4a w_06 w_5d w_1e n_c6 w_2d w_2e n_fc w_57 n_33 w_4e w_15 w_16 w_55 w_1d n_a1,channel_text n_73 w_22 w_55 w_25 n_7d w_57 w_46 w_09 w_16 w_48 w_4c w_38 n_1d w_4a n_2d w_04,channel_text w_1e w_2f n_8a n_80 w_04 n_f1 w_26 n_78 w_43 w_03 n_e0 w_4a w_25 n_c1 w_59 w_17,channel_text w_2a n_3e w_58 w_0c w_2b n_73 w_5b w_57 w_15 w_36 w_06 n_3b n_be w_2d w_16 w_25,text,text,text,text
008315906cadc9148c23a886,72dd5a887355065312d548b4,role_a_0 w_18 n_75 n_ea n_7d n_a3 w_4e n_54 n_68 n_e3 w_13 n_46 w_2d n_7e w_37 w_02 n_6d segment_end,role_a_0 n_09 n_50 w_38 w_37 w_4e w_4a w_2b w_57 n_46 w_31 w_09 w_42 w_1f w_1e w_47 n_e1 segment_end role_a_1 n_9c w_1e n_ab n_d8 n_10 n_b3 n_a3 n_ac n_87 n_1c w_08 w_36 n_ce w_37 n_06 n_ef segment_end,role_a_0 n_c9 n_49 w_30 w_35 n_fa n_1f n_10 n_22 n_a2 n_1b w_1e n_27 w_16 w_4f n_56 n_e8 segment_end role_a_1 n_bb w_1e n_6a n_0e n_00 w_48 n_a4 w_3d n_f7 w_30 n_74 v_14 n_6b w_5f n_e4 w_34 segment_end,role_a_0 n_6c n_a6 n_92 n_2c n_23 n_64 n_9a n_05 n_7e n_36 n_13 n_d1 v_0c n_0b n_ca n_07 segment_end role_a_1 n_89 n_79 n_39 n_f6 n_ed n_01 w_3c n_c1 n_70 n_f5 w_09 n_44 n_24 n_5e n_6b n_9b segment_end,channel_text w_1e w_59 n_99 w_04 w_4a w_57 n_89 w_2a w_36 n_ab n_f5 n_3f w_5d n_36 n_15 n_b1,channel_event n_35 n_b4 n_bd n_0f n_16 n_81 w_0c n_69 w_0f n_f2 w_2d n_70 n_97 w_24 n_c1 n_b0,channel_text w_40 w_1e w_36 w_57 w_04 n_1f w_02 w_11 w_5b n_f8 n_86 w_2e w_3e w_2b w_59 n_9a,channel_text w_11 w_45 w_39 w_57 n_f5 w_46 n_e8 n_af w_24 n_30 w_2b w_2e w_3c w_07 w_3e w_1e,text,event,text,text
0087a550f44fe701b6bd261f,06bcaa3362d162e7930ddd2c,role_a_0 n_0f w_38 n_b9 w_42 w_31 w_26 w_0b n_fd w_57 w_5f w_36 w_35 w_2b w_22 w_1e n_6f segment_end,role_a_0 w_2d w_08 w_4a n_79 w_31 w_1e n_94 n_84 n_67 w_3c w_37 n_27 n_17 w_3d w_35 w_22 segment_end role_a_1 w_02 n_d5 w_50 n_6b n_91 n_14 n_9c w_37 n_f2 w_4e n_8c n_98 n_a6 w_0f n_dd n_da segment_end,role_a_0 n_0f w_38 n_b9 w_42 w_31 w_26 w_0b n_fd w_57 w_5f w_36 w_35 w_2b w_22 w_1e n_6f segment_end role_a_1 w_2d w_08 w_4a n_79 w_31 w_1e n_94 n_84 n_67 w_3c w_37 n_27 n_17 w_3d w_35 w_22 segment_end,role_a_0 w_02 n_d5 w_50 n_6b n_91 n_14 n_9c w_37 n_f2 w_4e n_8c n_98 n_a6 w_0f n_dd n_da segment_end role_a_1 w_46 w_0d n_63 w_2d w_4e n_7d n_ed w_4a w_3b w_3a w_04 n_d3 n_a3 n_9f n_d0 w_0b segment_end,channel_event w_44 n_09 w_2d n_d8 w_1f w_38 n_68 w_0f w_26 n_7d n_a1 w_50 w_42 n_1a w_32 n_4e,channel_event w_11 n_44 w_44 n_6e n_04 n_f1 n_40 w_15 w_26 n_67 n_a2 w_2d w_48 n_25 n_55 w_20,channel_text n_e6 w_24 n_65 w_2d n_74 w_17 w_47 w_31 w_3b w_2a w_38 w_57 n_26 w_04 n_15 n_0e,channel_text n_6f n_b6 n_cd n_87 w_04 n_35 w_28 w_36 w_38 w_2d w_45 n_28 n_74 w_25 w_3a n_aa,event,event,text,text
0088e340f72a73c816ea6de4,d6427676eefa049196ca0f78,role_a_0 n_48 n_0f n_cb n_46 n_0c n_f8 n_f4 n_49 n_2f n_07 n_fa n_ed n_65 n_ec w_25 n_7f segment_end role_a_1 w_2b n_61 n_f9 n_06 n_74 n_5c n_9f n_4d n_ea n_07 n_f7 n_79 w_02 n_9c n_a0 n_4b segment_end,role_a_0 n_76 n_d5 w_35 n_66 w_2b w_5e n_9f n_53 w_17 n_5d n_07 n_2c n_15 n_72 w_0c n_db segment_end role_a_1 n_ca w_04 w_17 w_4a w_3a n_2d n_67 n_47 n_c6 n_fe w_4f n_10 n_04 w_40 n_e6 w_30 segment_end,role_a_0 n_9a n_eb n_58 n_8c n_10 w_13 n_6a n_d8 n_79 n_63 n_5d n_ff n_21 n_36 n_c8 n_83 segment_end,role_a_0 n_04 w_2b n_ed w_5e n_98 n_c6 n_c2 w_02 w_31 w_1e w_59 n_6c w_4a w_37 n_9d n_7a segment_end role_a_1 w_2b w_4c n_b6 w_3b n_69 n_20 n_c9 w_5f w_51 w_29 w_45 w_44 n_dc w_58 n_48 w_4a segment_end,channel_text w_04 w_58 n_33 w_2b w_11 n_6d w_47 n_61 w_0b w_28 n_74 w_15 w_38 w_5c w_4a n_b9,channel_event n_ec w_1a w_25 w_4e n_4e n_fd n_02 w_3f w_2d n_6e n_3b n_f2 n_82 w_38 n_00 n_e8,channel_text w_35 w_04 n_2a n_f7 n_04 n_8a n_aa n_3a n_2e w_31 n_3c n_4c w_4f w_4d n_71 w_17,channel_text w_04 n_eb w_4a n_ad n_14 n_f5 w_36 n_9d w_1e n_10 w_57 n_34 n_45 w_59 w_2a n_af,text,event,text,text
0092f6338a996148b560d120,58f54cd6f1d8c4838e9bcd3e,role_a_0 w_3b w_4f w_42 w_09 n_5e w_04 w_51 n_4f n_9e n_31 w_05 w_25 w_2d w_2b w_38 w_4a segment_end role_a_1 n_cf w_2d n_7a w_5f n_45 n_a9 w_38 n_31 n_86 n_77 n_8e n_bb n_9a n_f0 n_e6 n_1b segment_end,role_a_0 n_81 n_ca w_09 n_e2 n_56 n_4f n_c9 n_45 n_1b w_4c w_38 n_34 n_3c n_82 n_8d n_3b segment_end role_a_1 w_0d n_1e n_66 w_1e w_0c w_4a w_3b w_47 n_90 w_04 n_fc n_c0 w_38 n_f5 n_43 w_2d segment_end,role_a_0 n_db n_dd n_1e w_1e n_d5 n_ad n_b9 n_c5 n_18 n_99 n_8b n_72 w_30 n_cc n_dc w_25 segment_end role_a_1 n_1e n_fc n_7c w_48 n_47 n_65 n_2a n_7d n_8a w_18 n_c7 n_55 n_35 n_9b n_9d n_c5 segment_end,role_a_0 n_55 w_38 n_c9 w_1d w_35 w_20 w_47 w_4c w_03 w_37 w_2b n_83 w_00 w_45 w_2d n_82 segment_end role_a_1 n_d0 n_f0 w_4e n_96 n_34 n_2b w_3b n_e9 n_b9 w_33 n_a9 n_3f w_18 n_15 n_d6 n_af segment_end,channel_text w_1e w_26 w_04 w_4a n_2c w_17 w_2f w_25 n_c7 n_8b w_43 w_4e w_07 w_59 w_5d n_4a,channel_text w_16 w_4a w_22 w_38 n_6a w_4c n_31 w_09 w_25 n_84 w_04 w_17 w_40 w_15 w_2b n_4a,channel_text w_2a n_00 w_15 w_17 w_1e n_64 w_58 w_2b w_30 n_36 n_77 w_04 w_2e w_4c w_20 w_42,channel_text w_1e n_84 n_87 w_4a w_2d w_59 n_32 w_17 w_03 w_23 w_04 w_38 w_25 w_26 n_1e n_de,text,text,text,text
00956f7991cded0d13c4e038,57ad0f4adffc719e8902832d,role_a_0 n_85 w_12 w_07 n_48 w_2b w_40 w_38 w_26 w_5f w_50 w_30 w_3a w_57 n_27 n_5c w_1e segment_end role_a_1 n_2a n_69 n_41 n_15 n_cc n_87 n_9f n_2c n_65 w_4f w_04 n_f8 w_17 n_de n_d5 w_46 segment_end,role_a_0 v_0c w_01 n_5f n_bb n_18 n_21 n_2c n_80 n_26 w_3e v_00 n_3c n_34 n_8b n_bf n_08 segment_end role_a_1 n_71 n_2e n_ce n_07 n_12 n_98 w_46 n_29 n_c9 n_cb n_35 n_14 n_53 n_6d n_59 n_a2 segment_end,role_a_0 w_17 w_22 w_37 w_30 w_38 w_05 w_4a w_10 w_42 w_31 n_31 n_94 w_2a n_98 n_55 n_42 segment_end role_a_1 n_85 w_12 w_07 n_48 w_2b w_40 w_38 w_26 w_5f w_50 w_30 w_3a w_57 n_27 n_5c w_1e segment_end,role_a_0 w_30 w_2b w_1e w_5f n_57 n_88 n_f4 w_4f n_b1 w_56 n_dd w_5b w_4a n_26 w_05 n_f6 segment_end role_a_1 n_bd n_4f n_56 n_04 n_ea w_45 n_a9 n_84 n_dc n_8e w_38 n_d6 w_42 n_94 n_0b n_78 segment_end,channel_text n_b5 n_f9 w_17 w_1e w_35 w_02 w_2d n_65 n_da n_9c n_a7 n_01 n_e1 w_48 w_04 n_20,channel_text w_1e w_2d n_9a n_f6 w_59 n_58 n_92 n_fa w_45 w_22 w_03 w_04 w_4a w_56 n_39 n_86,channel_text w_5b n_4b w_40 w_02 w_30 w_42 n_e7 w_17 w_2e w_07 w_3e w_1e n_9a n_3b w_31 n_22,channel_text w_22 n_25 w_33 w_2d w_17 n_af w_35 n_71 n_f5 n_9c w_04 w_34 n_73 w_1e w_5f w_2b,text,text,text,text
009b7451e42d65af7ed94a99,129725a22dff71c33d37b0b7,role_a_0 n_48 n_0f n_cb n_46 n_0c n_f8 n_f4 n_49 n_2f n_07 n_fa n_ed n_65 n_ec w_25 n_7f segment_end role_a_1 n_79 n_4a n_f9 n_0e n_67 n_73 n_77 n_89 n_09 n_a4 n_8f n_7a n_75 n_29 v_00 n_70 segment_end,role_a_0 n_00 n_5b n_84 n_9c w_3f n_26 n_04 n_f5 n_72 n_c5 n_f0 n_a6 n_b9 n_2f n_54 w_12 segment_end role_a_1 n_d0 n_bb n_5a w_04 n_af w_2c w_37 n_59 n_7e n_0b n_37 n_89 w_03 n_90 n_25 n_66 segment_end,role_a_0 w_4a n_8f w_27 w_5c w_31 n_c0 w_2b n_f6 n_20 w_35 w_1e w_11 n_dc w_48 n_d3 w_4f segment_end,role_a_0 w_34 w_16 w_40 w_4e n_b6 w_31 w_3c n_a3 v_0c n_f6 n_4d n_9e v_06 v_12 n_41 n_45 segment_end role_a_1 n_10 n_72 n_00 n_d6 w_25 n_67 w_33 n_da n_82 n_fd n_2e n_8a n_a3 n_93 n_ca n_21 segment_end,channel_text w_57 n_e2 w_17 w_4a w_2b w_2e n_e1 w_1e n_1f n_e7 n_6c w_24 w_32 w_02 w_30 w_42,channel_text w_57 w_16 n_f3 w_3c w_2b n_42 w_4a w_30 w_34 w_17 w_40 w_1e n_9a w_2e n_1e w_31,channel_event w_44 w_11 n_f5 n_65 w_20 n_d6 w_33 w_48 n_78 n_8c w_26 w_15 n_ad n_cf w_2d w_25,channel_event n_bf n_6c w_28 n_10 n_d8 n_fc n_27 n_b7 v_00 w_30 w_15 n_8e w_5d w_26 n_b1 w_2d,text,text,event,event
